"HHID","PID","PID_Old","HHID_old","DynID","h2q1","h2q3","h2q4","h2q5","h2q6","h2q7","h2q8","h2q9a","h2q9b","h2q9c","h2q10","h2q11","h2q13_1","h2q13_2","wgt_X"
"H39304-04-01","P39304-003",,,,3,1,3,12,,1,16,10,12,1997,5,,,,2549.3349609375
"H39304-04-01","P39304-004",,,,4,1,3,12,,1,14,25,12,1999,5,,,,2549.3349609375
"H39304-04-01","P39304-005",,,,5,1,3,12,,1,12,8,10,2001,5,,,,2549.3349609375
"H39304-04-01","P39304-006",,,,6,1,3,12,,1,9,16,8,2004,,,,,2549.3349609375
"H39304-04-01","P39304-007",,,,7,1,3,12,,1,6,30,9,2007,,,,,2549.3349609375
"H39304-04-01","P39304-008",,,,8,1,3,12,,1,4,11,10,2009,,,,,2549.3349609375
"H39304-04-01","P39304-009",,,,9,1,3,12,,1,0,11,8,2013,,,,,2549.3349609375
"H39305-04-01","P39305-001",,,39305,1,1,1,12,,1,80,99,99,1933,1,1,,,2549.3349609375
"H39305-04-01","P39305-002",,,,2,2,2,12,,1,68,99,99,1945,1,1,,,2549.3349609375
"H39305-04-01","P39305-003",,,,3,1,3,12,,1,45,99,12,1968,5,1,,,2549.3349609375
"H39305-04-01","P39305-004",,,,4,1,4,12,,2,12,99,2,2002,5,1,,,2549.3349609375
"H39305-04-01","P39305-005",,,,5,2,4,12,,2,8,99,99,2005,,1,,,2549.3349609375
"H39307-04-01","P39307-002",,,,2,2,1,12,,1,33,99,99,1981,4,1,,,2549.3349609375
"H39307-04-01","P39307-003",,,,3,1,3,12,,1,12,1,12,2001,5,1,,,2549.3349609375
"H39307-04-01","P39307-004",,,,4,2,3,12,,1,10,12,7,2004,5,1,,,2549.3349609375
"H39307-04-01","P39307-005",,,,5,1,3,12,,1,4,7,5,2010,,1,,,2549.3349609375
"H39307-04-01","P39307-006",,,,6,2,3,12,,1,7,99,99,2007,,1,,,2549.3349609375
"H39307-04-01","P39307-007",,,,7,1,3,12,,1,2,3,7,2012,,1,,,2549.3349609375
"H39307-04-01","P39307-008",,,,8,2,3,2,1,1,0,30,6,2014,,1,,,2549.3349609375
"H39308-04-01","P39308-001",,,39308,1,1,1,12,,1,36,12,10,1977,1,1,,,2549.3349609375
"H39308-04-01","P39308-002",,,,2,2,2,10,12,1,24,10,9,1989,1,1,,,2549.3349609375
"H39308-04-01","P39308-003",,,,3,2,3,9,15,2,5,24,2,2009,,1,,,2549.3349609375
"H39308-04-01","P39308-004",,,,4,1,3,9,13,1,2,29,2,2012,,1,,,2549.3349609375
"H39309-04-01","P39309-001",,,39309,1,1,1,12,,2,59,99,99,1955,1,1,,,2549.3349609375
"H39309-04-01","P39309-002",,,,2,2,2,12,,1,50,99,99,1963,1,1,,,2549.3349609375
"H39309-04-01","P39309-003",,,,3,1,3,12,,2,13,14,5,2000,5,1,,,2549.3349609375
"H39309-04-01","P39309-004",,,,4,2,3,12,,2,11,18,7,2002,5,1,,,2549.3349609375
"H39309-04-01","P39309-005",,,,5,1,4,12,,3,9,28,7,2004,,1,,,2549.3349609375
"H39309-04-01","P39309-006",,,,6,1,3,12,,1,19,99,99,1994,5,1,,,2549.3349609375
"H39309-04-01","P39309-007",,,,7,1,3,12,,3,18,99,99,1996,5,1,,,2549.3349609375
"H39310-04-01","P39310-001",,,39310,1,1,1,4,5,2,41,99,99,1973,1,1,,,2549.3349609375
"H39310-04-01","P39310-002",,,,2,2,2,12,,1,35,99,12,1978,1,1,,,2549.3349609375
"H39310-04-01","P39310-003",,,,3,1,3,12,,2,16,10,5,1997,5,1,,,2549.3349609375
"H39310-04-01","P39310-004",,,,4,2,3,12,,2,13,6,9,2000,5,1,,,2549.3349609375
"H39310-04-01","P39310-005",,,,5,2,3,12,,2,10,13,7,2004,,1,,,2549.3349609375
"H39310-04-01","P39310-006",,,,6,2,3,12,,2,7,25,9,2006,,1,,,2549.3349609375
"H39310-04-01","P39310-007",,,,7,1,3,12,,1,5,5,5,2009,,1,,,2549.3349609375
"H39310-04-01","P39310-008",,,,8,2,3,12,,1,1,13,12,2012,,1,,,2549.3349609375
"H39401-04-01","P39401-001",,,39401,1,1,1,12,,1,63,7,9,1950,1,1,,,911.797973632813
"H39401-04-01","P39401-002",,,,2,2,2,12,,1,50,99,99,1963,1,1,,,911.797973632813
"H39401-04-01","P39401-003",,,,3,2,3,12,,1,20,99,8,1993,5,1,,,911.797973632813
"H39401-04-01","P39401-004",,,,4,1,3,12,,1,22,3,7,1991,5,1,,,911.797973632813
"H39401-04-01","P39401-005",,,,5,1,3,12,,1,27,99,99,1986,5,1,,,911.797973632813
"H39401-04-01","P39401-006",,,,6,1,7,12,,1,12,99,99,2001,5,1,,,911.797973632813
"H39401-04-01","P39401-007",,,,7,2,7,12,,1,10,7,8,2003,5,1,,,911.797973632813
"H39401-04-01","P39401-008",,,,8,2,7,12,,1,7,5,6,2006,,1,,,911.797973632813
"H39402-04-01","P39402-001",,,39402,1,1,1,12,,1,54,5,10,1959,1,1,,,911.797973632813
"H39402-04-01","P39402-002",,,,2,2,3,12,,1,11,7,12,2001,5,1,,,911.797973632813
"H39402-04-01","P39402-003",,,,3,1,3,12,,1,14,10,6,1999,5,1,,,911.797973632813
"H39403-04-01","P39403-001",,,39403,1,1,1,12,,1,29,21,4,1984,2,1,,,911.797973632813
"H39403-04-01","P39403-002",,,,2,2,2,12,,1,23,1,1,1990,2,1,,,911.797973632813
"H39403-04-01","P39403-003",,,,3,2,3,12,,1,1,17,2,2012,,1,,,911.797973632813
"H39403-04-01","P39403-004",,,,4,2,7,12,,1,15,99,99,1998,5,1,,,911.797973632813
"H39403-04-01","P39403-005",,,,5,2,8,12,,1,6,99,99,2007,,1,,,911.797973632813
"H39404-04-01","P39404-001",,,39404,1,2,1,12,,1,40,99,99,1973,4,1,,,911.797973632813
"H39404-04-01","P39404-002",,,,2,1,3,12,,1,7,99,99,2006,,1,,,911.797973632813
"H39404-04-01","P39404-003",,,,3,1,3,12,,1,5,99,4,2008,,1,,,911.797973632813
"H39404-04-01","P39404-004",,,,4,2,3,12,,1,3,23,4,2010,,1,,,911.797973632813
"H39404-04-01","P39404-005",,,,5,2,3,12,,1,2,99,2,2011,,1,,,911.797973632813
"H39405-04-01","P39405-001",,,39405,1,2,1,12,,2,45,99,99,1968,2,1,,,911.797973632813
"H39405-04-01","P39405-002",,,,2,1,2,4,5,4,48,99,99,1965,2,1,,,911.797973632813
"H39405-04-01","P39405-003",,,,3,2,3,3,15,4,24,99,99,1989,5,1,,,911.797973632813
"H39405-04-01","P39405-004",,,,4,1,3,4,15,4,19,1,1,1994,5,1,,,911.797973632813
"H39405-04-01","P39405-005",,,,5,1,3,3,15,4,16,99,99,1997,5,1,,,911.797973632813
"H39405-04-01","P39405-006",,,,6,1,3,3,15,4,10,99,99,2003,5,1,,,911.797973632813
"H39405-04-01","P39405-007",,,,7,2,3,3,15,4,6,99,99,2007,,1,,,911.797973632813
"H39405-04-01","P39405-008",,,,8,1,3,12,,1,2,99,99,2011,,1,,,911.797973632813
"H39405-04-01","P39405-009",,,,9,2,7,12,,1,14,99,99,1999,5,1,,,911.797973632813
"H39406-04-01","P39406-001",,,39406,1,2,1,12,,1,34,99,99,1979,2,1,,,911.797973632813
"H39406-04-01","P39406-002",,,,2,1,2,3,20,1,37,99,99,1976,2,1,,,911.797973632813
"H39406-04-01","P39406-003",,,,3,1,3,4,15,3,17,26,99,1996,5,1,,,911.797973632813
"H39406-04-01","P39406-004",,,,4,1,3,12,,1,14,3,9,1999,5,1,,,911.797973632813
"H39406-04-01","P39406-005",,,,5,1,3,12,,1,11,4,3,2002,5,1,,,911.797973632813
"H39406-04-01","P39406-006",,,,6,2,3,12,,1,9,4,6,2004,,1,,,911.797973632813
"H39406-04-01","P39406-007",,,,7,1,3,12,,1,6,6,6,2007,,1,,,911.797973632813
"H39406-04-01","P39406-008",,,,8,1,7,12,,1,14,6,10,1999,5,1,,,911.797973632813
"H39406-04-01","P39406-009",,,,9,2,7,12,,1,9,5,6,2004,,1,,,911.797973632813
"H39407-04-01","P39407-001",,,39407,1,1,1,12,,1,64,99,99,1949,1,1,,,911.797973632813
"H39407-04-01","P39407-002",,,,2,2,2,12,,1,63,99,99,1950,1,1,,,911.797973632813
"H39407-04-01","P39407-004",,,,4,2,4,12,,1,13,99,99,2000,5,1,,,911.797973632813
"H39407-04-01","P39407-005",,,,5,2,4,12,,1,6,99,99,2007,,1,,,911.797973632813
"H39407-04-01","P39407-006",,,,6,2,4,12,,1,5,99,99,2008,,1,,,911.797973632813
"H39408-04-01","P39408-001",,,39408,1,2,2,12,,1,41,99,99,1972,2,1,,,911.797973632813
"H39408-04-01","P39408-002",,,,2,1,1,12,,1,50,99,99,1963,2,1,,,911.797973632813
"H39408-04-01","P39408-005",,,,5,2,3,12,,2,17,99,99,1996,5,1,,,911.797973632813
"H39408-04-01","P39408-011",,,,11,1,4,0,1,1,,25,12,2013,,1,,,911.797973632813
"H39409-04-01","P39409-001",,,39409,1,2,1,12,,1,40,12,6,1973,2,1,,,911.797973632813
"H39409-04-01","P39409-002",,,,2,1,2,5,8,4,40,1,3,1973,2,1,,,911.797973632813
"H39409-04-01","P39409-003",,,,3,2,3,4,15,3,20,21,8,1993,5,1,,,911.797973632813
"H39409-04-01","P39409-004",,,,4,2,3,3,15,4,17,2,2,1996,5,1,,,911.797973632813
"H39409-04-01","P39409-005",,,,5,1,3,12,,2,12,22,5,2001,5,1,,,911.797973632813
"H39409-04-01","P39409-006",,,,6,2,3,5,1,2,10,1,9,2003,5,1,,,911.797973632813
"H39409-04-01","P39409-007",,,,7,2,3,12,,2,8,17,8,2005,,1,,,911.797973632813
"H39409-04-01","P39409-008",,,,8,1,3,12,,2,5,17,4,2008,,1,,,911.797973632813
"H39409-04-01","P39409-009",,,,9,1,7,12,,1,3,11,8,2010,,1,,,911.797973632813
"H39410-04-01","P39410-001",,,39410,1,1,1,12,,1,34,2,2,1979,1,1,,,911.797973632813
"H39410-04-01","P39410-002",,,,2,2,2,12,,1,29,23,3,1984,1,1,,,911.797973632813
"H39410-04-01","P39410-003",,,,3,1,3,3,15,3,11,27,11,2002,5,1,,,911.797973632813
"H39410-04-01","P39410-004",,,,4,2,3,3,15,3,9,21,5,2005,,1,,,911.797973632813
"H39410-04-01","P39410-005",,,,5,2,3,12,,1,3,19,8,2010,,1,,,911.797973632813
"H39410-04-01","P39410-006",,,,6,1,7,12,,1,12,29,1,2001,5,1,,,911.797973632813
"H39410-04-01","P39410-007",,,,7,1,7,12,,1,9,19,2,2004,,1,,,911.797973632813
"H39410-04-01","P39410-008",,,,8,1,7,12,,1,13,14,9,2000,5,1,,,911.797973632813
"H39501-04-01","P39501-001",,,39501,1,1,1,12,,1,55,17,10,1958,1,1,,,1220.53100585938
"H39501-04-01","P39501-002",,,,2,2,2,12,,1,48,99,99,1965,1,1,,,1220.53100585938
"H39501-04-01","P39501-003",,,,3,2,3,3,15,3,21,20,3,1992,5,1,,,1220.53100585938
"H39501-04-01","P39501-004",,,,4,1,3,12,,1,19,19,9,1994,5,1,,,1220.53100585938
"H39501-04-01","P39501-005",,,,5,2,3,12,,1,16,3,3,1997,5,1,,,1220.53100585938
"H39501-04-01","P39501-006",,,,6,2,3,12,,1,14,24,9,1999,5,1,,,1220.53100585938
"H39501-04-01","P39501-007",,,,7,1,3,12,,1,11,2,9,2002,5,1,,,1220.53100585938
"H39501-04-01","P39501-008",,,,8,2,3,12,,1,8,18,7,2005,,1,,,1220.53100585938
"H39501-04-01","P39501-009",,,,9,1,3,4,13,1,4,26,11,2009,,1,,,1220.53100585938
"H39502-04-01","P39502-001",,,39502,1,2,1,12,,1,35,99,99,1978,5,1,,,1220.53100585938
"H39502-04-01","P39502-002",,,,2,1,3,6,4,2,16,5,2,1997,5,1,,,1220.53100585938
"H39502-04-01","P39502-003",,,,3,1,3,12,,1,11,7,4,2002,5,1,,,1220.53100585938
"H39503-04-01","P39503-001",,,39503,1,1,1,12,,1,43,24,5,1970,1,1,,,1220.53100585938
"H39503-04-01","P39503-002",,,,2,2,2,12,,1,35,99,99,1978,1,1,,,1220.53100585938
"H39503-04-01","P39503-003",,,,3,2,3,12,,1,17,7,11,1996,5,1,,,1220.53100585938
"H39503-04-01","P39503-004",,,,4,1,3,12,,1,15,3,10,1998,5,1,,,1220.53100585938
"H39503-04-01","P39503-005",,,,5,1,3,12,,2,13,23,3,2000,5,1,,,1220.53100585938
"H39503-04-01","P39503-006",,,,6,1,3,12,,1,9,25,3,2004,,1,,,1220.53100585938
"H39503-04-01","P39503-007",,,,7,1,3,12,,1,7,27,9,2006,,1,,,1220.53100585938
"H39503-04-01","P39503-008",,,,8,2,3,12,,1,5,29,10,2008,,1,,,1220.53100585938
"H39503-04-01","P39503-009",,,,9,1,3,12,,1,2,22,12,2010,,1,,,1220.53100585938
"H39503-04-01","P39503-010",,,,10,1,3,12,,1,1,5,10,2012,,1,,,1220.53100585938
"H39503-04-01","P39503-011",,,,11,2,3,0,1,1,,15,6,2014,,1,,,1220.53100585938
"H39504-04-01","P39504-001",,,39504,1,1,1,12,,1,23,1,12,1990,1,1,,,1220.53100585938
"H39504-04-01","P39504-002",,,,2,2,2,12,,1,21,99,99,1992,1,1,,,1220.53100585938
"H39504-04-01","P39504-003",,,,3,1,3,12,,1,0,27,8,2013,,1,,,1220.53100585938
"H39505-04-01","P39505-001",,,39505,1,1,1,12,,1,67,5,8,1946,1,1,,,1220.53100585938
"H39505-04-01","P39505-002",,,,2,2,2,12,,1,51,99,99,1962,1,1,,,1220.53100585938
"H39505-04-01","P39505-003",,,,3,1,3,3,15,4,24,11,12,1989,5,1,,,1220.53100585938
"H39505-04-01","P39505-004",,,,4,1,3,3,15,3,22,2,1,1991,5,1,,,1220.53100585938
"H39505-04-01","P39505-005",,,,5,1,3,2,15,3,19,24,1,1994,5,1,,,1220.53100585938
"H39505-04-01","P39505-006",,,,6,1,3,12,,4,17,22,12,1995,5,1,,,1220.53100585938
"H39505-04-01","P39505-007",,,,7,2,3,12,,1,14,13,2,1999,5,1,,,1220.53100585938
"H39505-04-01","P39505-008",,,,8,2,4,12,,1,12,20,12,2000,5,1,,,1220.53100585938
"H39505-04-01","P39505-009",,,,9,1,3,3,4,1,12,7,6,2001,5,1,,,1220.53100585938
"H39505-04-01","P39505-010",,,,10,1,3,2,15,4,28,6,10,1985,5,1,,,1220.53100585938
"H39505-04-01","P39505-011",,,,11,2,3,12,,1,7,22,7,2006,,1,,,1220.53100585938
"H39506-04-01","P39506-001",,,39506,1,2,1,12,,1,38,99,99,1976,3,1,,,1220.53100585938
"H39506-04-01","P39506-002",,,,2,1,3,12,,1,17,20,12,1996,5,1,,,1220.53100585938
"H39506-04-01","P39506-003",,,,3,2,3,5,15,4,15,1,7,1998,5,1,,,1220.53100585938
"H39506-04-01","P39506-005",,,,5,1,3,12,,1,11,25,3,2003,5,1,,,1220.53100585938
"H39506-04-01","P39506-006",,,,6,2,3,12,,1,8,25,7,2005,,1,,,1220.53100585938
"H39506-04-01","P39506-007",,,,7,1,3,12,,1,7,99,99,2007,,1,,,1220.53100585938
"H39506-04-01","P39506-008",,,,8,2,3,12,,1,4,13,9,2009,,1,,,1220.53100585938
"H39506-04-01","P39506-009",,,,9,2,3,12,,1,3,18,5,2011,,1,,,1220.53100585938
"H39507-04-01","P39507-001",,,39507,1,1,1,12,,1,31,99,99,1983,1,1,,,1220.53100585938
"H39507-04-01","P39507-002",,,,2,2,2,12,,1,20,99,99,1993,1,1,,,1220.53100585938
"H39507-04-01","P39507-003",,,,3,2,3,12,,1,5,1,3,2009,,1,,,1220.53100585938
"H39507-04-01","P39507-004",,,,4,1,3,12,,1,2,16,5,2011,,1,,,1220.53100585938
"H39507-04-01","P39507-005",,,,5,1,7,12,,1,13,99,99,2000,5,1,,,1220.53100585938
"H39507-04-01","P39507-006",,,,6,2,3,5,1,1,0,24,12,2013,,1,,,1220.53100585938
"H39509-04-01","P39509-001",,,39509,1,1,1,12,,1,75,99,99,1939,1,1,,,1220.53100585938
"H39509-04-01","P39509-002",,,,2,2,2,12,,1,67,99,99,1947,1,1,,,1220.53100585938
"H39509-04-01","P39509-003",,,,3,1,4,12,,1,5,29,8,2008,,1,,,1220.53100585938
"H39509-04-01","P39509-004",,,,4,2,4,6,4,1,12,1,4,2002,5,1,,,1220.53100585938
"H39510-04-01","P39510-001",,,39510,1,1,1,12,,1,32,17,3,1982,2,1,,,1220.53100585938
"H39510-04-01","P39510-002",,,,2,2,2,12,,1,28,99,99,1985,2,1,,,1220.53100585938
"H39510-04-01","P39510-003",,,,3,2,3,12,,1,7,8,7,2006,,1,,,1220.53100585938
"H39510-04-01","P39510-004",,,,4,2,3,12,,1,3,10,5,2010,,1,,,1220.53100585938
"H39510-04-01","P39510-005",,,,5,2,3,12,,3,2,99,9,2011,,1,,,1220.53100585938
"H39601-04-01","P39601-001",,,39601,1,1,3,12,,1,19,99,99,1994,5,1,,,1151.29089355469
"H39601-04-01","P39601-002",,,,2,2,1,12,,1,41,99,99,1972,2,1,,,1151.29089355469
"H39601-04-01","P39601-003",,,,3,2,3,12,,1,17,99,99,1996,5,1,,,1151.29089355469
"H39601-04-01","P39601-004",,,,4,2,3,12,,1,13,99,99,2000,5,1,,,1151.29089355469
"H39601-04-01","P39601-005",,,,5,2,3,12,,1,11,99,99,2002,5,1,,,1151.29089355469
"H39601-04-01","P39601-006",,,,6,1,3,12,,1,9,99,99,2004,,1,,,1151.29089355469
"H39601-04-01","P39601-007",,,,7,1,3,12,,1,2,99,99,2011,,1,,,1151.29089355469
"H39602-04-01","P39602-001",,,39602,1,2,1,12,,1,36,99,99,1977,4,1,,,1151.29089355469
"H39602-04-01","P39602-002",,,,2,2,3,12,,1,14,99,99,1999,5,1,,,1151.29089355469
"H39602-04-01","P39602-003",,,,3,1,3,12,,1,12,99,99,2001,5,1,,,1151.29089355469
"H39602-04-01","P39602-004",,,,4,1,3,12,,1,9,99,99,2004,,1,,,1151.29089355469
"H39602-04-01","P39602-005",,,,5,2,3,12,,1,6,99,99,2007,,1,,,1151.29089355469
"H39602-04-01","P39602-006",,,,6,1,3,12,,1,3,99,99,2010,,1,,,1151.29089355469
"H39602-04-01","P39602-007",,,,7,1,3,12,,1,1,99,4,2012,,1,,,1151.29089355469
"H39603-04-01","P39603-001",,,39603,1,1,1,12,,1,50,99,99,1963,1,1,,,1151.29089355469
"H39603-04-01","P39603-002",,,,2,2,2,12,,2,39,99,99,1974,2,1,,,1151.29089355469
"H39603-04-01","P39603-004",,,,4,1,3,12,,1,23,99,99,1990,5,1,,,1151.29089355469
"H39603-04-01","P39603-005",,,,5,1,3,12,,1,6,99,99,2007,,1,,,1151.29089355469
"H39603-04-01","P39603-006",,,,6,1,3,12,,1,3,99,99,2010,,1,,,1151.29089355469
"H39603-04-01","P39603-007",,,,7,2,2,12,,2,39,99,99,1974,2,1,,,1151.29089355469
"H39603-04-01","P39603-008",,,,8,1,3,12,,2,8,99,99,2005,,1,,,1151.29089355469
"H39603-04-01","P39603-009",,,,9,1,3,3,15,4,5,99,99,2008,,1,,,1151.29089355469
"H39603-04-01","P39603-010",,,,10,2,3,12,,1,3,99,99,2010,,1,,,1151.29089355469
"H39604-04-01","P39604-001",,,39604,1,1,1,12,,1,25,99,99,1988,1,1,,,1151.29089355469
"H39604-04-01","P39604-002",,,,2,2,2,12,,2,23,99,99,1990,1,1,,,1151.29089355469
"H39604-04-01","P39604-003",,,,3,1,3,12,,1,8,99,99,2005,,1,,,1151.29089355469
"H39604-04-01","P39604-004",,,,4,1,3,12,,1,6,99,99,2007,,1,,,1151.29089355469
"H39604-04-01","P39604-005",,,,5,2,3,12,,1,5,99,99,2009,,1,,,1151.29089355469
"H39604-04-01","P39604-006",,,,6,1,3,12,,2,2,99,99,2011,,1,,,1151.29089355469
"H39605-04-01","P39605-001",,,39605,1,1,1,12,,1,45,99,99,1968,2,1,,,1151.29089355469
"H39605-04-01","P39605-002",,,,2,2,2,12,,1,39,99,99,1974,2,1,,,1151.29089355469
"H39605-04-01","P39605-003",,,,3,2,3,12,,2,18,99,99,1995,5,1,,,1151.29089355469
"H39605-04-01","P39605-004",,,,4,2,3,12,,1,13,99,99,2000,5,1,,,1151.29089355469
"H39605-04-01","P39605-005",,,,5,2,3,12,,1,9,99,99,2004,,1,,,1151.29089355469
"H39605-04-01","P39605-006",,,,6,2,3,12,,1,6,99,99,2007,,1,,,1151.29089355469
"H39605-04-01","P39605-007",,,,7,1,3,12,,1,4,99,99,2009,,1,,,1151.29089355469
"H39605-04-01","P39605-008",,,,8,2,3,12,,1,1,13,6,2012,,1,,,1151.29089355469
"H39606-04-01","P39606-001",,,39606,1,1,1,12,,1,25,99,99,1988,2,1,,,1151.29089355469
"H39606-04-01","P39606-002",,,,2,2,2,12,,2,23,99,99,1990,2,1,,,1151.29089355469
"H39606-04-01","P39606-003",,,,3,2,3,12,,2,5,99,2,2008,,1,,,1151.29089355469
"H39606-04-01","P39606-004",,,,4,2,3,12,,2,3,99,99,2010,,1,,,1151.29089355469
"H39606-04-01","P39606-005",,,,5,2,3,12,,2,1,99,99,2012,,1,,,1151.29089355469
"H39607-04-01","P39607-001",,,39607,1,2,1,12,,2,35,99,99,1979,2,1,,,1151.29089355469
"H39607-04-01","P39607-002",,,,2,1,3,12,,2,14,99,99,2000,5,1,,,1151.29089355469
"H39607-04-01","P39607-003",,,,3,2,3,12,,1,5,99,99,2009,,1,,,1151.29089355469
"H39607-04-01","P39607-004",,,,4,2,3,4,1,1,0,99,4,2014,,1,,,1151.29089355469
"H39608-04-01","P39608-001",,,39608,1,1,1,12,,2,28,99,99,1986,1,1,,,1151.29089355469
"H39608-04-01","P39608-003",,,,3,1,3,12,,1,6,99,99,2008,,1,,,1151.29089355469
"H39608-04-01","P39608-004",,,,4,2,3,12,,2,4,99,99,2010,,1,,,1151.29089355469
"H39608-04-01","P39608-005",,,,5,2,2,12,,1,38,99,99,1976,1,1,,,1151.29089355469
"H39608-04-01","P39608-006",,,,6,2,3,12,,2,2,99,99,2012,,1,,,1151.29089355469
"H39609-04-01","P39609-001",,,39609,1,1,1,12,,2,53,4,5,1960,1,1,,,1151.29089355469
"H39609-04-01","P39609-002",,,,2,2,2,12,,1,55,13,4,1958,1,1,,,1151.29089355469
"H39609-04-01","P39609-003",,,,3,1,3,12,,1,14,99,99,1999,5,1,,,1151.29089355469
"H39609-04-01","P39609-004",,,,4,1,3,12,,1,12,99,99,2001,5,1,,,1151.29089355469
"H39609-04-01","P39609-005",,,,5,1,3,12,,1,8,99,99,2005,,1,,,1151.29089355469
"H39609-04-01","P39609-006",,,,6,1,3,12,,1,5,99,99,2009,,1,,,1151.29089355469
"H39609-04-01","P39609-007",,,,7,1,3,12,,1,3,99,99,2010,,1,,,1151.29089355469
"H39609-04-01","P39609-008",,,,8,1,3,12,,1,5,99,99,2008,,1,,,1151.29089355469
"H39609-04-01","P39609-009",,,,9,2,3,12,,1,2,99,99,2011,,1,,,1151.29089355469
"H39609-04-01","P39609-010",,,,10,1,3,12,,1,7,99,99,2006,,1,,,1151.29089355469
"H39609-04-01","P39609-011",,,,11,1,3,0,1,1,0,31,7,2014,,1,,,1151.29089355469
"H39610-04-01","P39610-001",,,39610,1,2,1,12,,1,45,99,99,1968,2,1,,,1151.29089355469
"H39610-04-01","P39610-002",,,,2,1,3,12,,1,19,99,99,1994,5,1,,,1151.29089355469
"H39610-04-01","P39610-003",,,,3,2,3,12,,1,16,99,99,1997,5,1,,,1151.29089355469
"H39610-04-01","P39610-004",,,,4,1,3,12,,1,14,99,99,1999,5,1,,,1151.29089355469
"H39610-04-01","P39610-005",,,,5,2,3,12,,1,10,99,99,2003,5,1,,,1151.29089355469
"H39610-04-01","P39610-006",,,,6,2,3,12,,1,8,99,99,2005,,1,,,1151.29089355469
"H39610-04-01","P39610-007",,,,7,1,3,12,,1,6,99,99,2007,,1,,,1151.29089355469
"H39610-04-01","P39610-008",,,,8,2,3,12,,1,3,99,99,2010,,1,,,1151.29089355469
"H39610-04-01","P39610-009",,,,9,1,3,12,,1,5,99,99,2009,,1,,,1151.29089355469
"H39610-04-01","P39610-010",,,,10,2,3,12,,1,4,99,99,2010,,1,,,1151.29089355469
"H39701-04-01","P39701-001",,,39701,1,1,1,12,,1,34,22,4,1979,1,1,,,1330.84216308594
"H39701-04-01","P39701-002",,,,2,2,2,12,,1,26,99,4,1987,1,1,,,1330.84216308594
"H39701-04-01","P39701-003",,,,3,2,3,4,15,4,17,22,6,1996,5,1,,,1330.84216308594
"H39701-04-01","P39701-004",,,,4,1,3,12,,1,15,8,2,1999,5,1,,,1330.84216308594
"H39701-04-01","P39701-005",,,,5,2,7,12,,1,8,99,99,2005,,1,,,1330.84216308594
"H39701-04-01","P39701-006",,,,6,2,3,12,,1,2,14,7,2011,,1,,,1330.84216308594
"H39702-04-01","P39702-001",,,39702,1,1,1,12,,1,75,99,99,1938,2,1,,,1330.84216308594
"H39702-04-01","P39702-002",,,,2,2,2,12,,2,54,99,99,1959,2,1,,,1330.84216308594
"H39702-04-01","P39702-003",,,,3,1,3,12,,1,14,7,1,2000,5,1,,,1330.84216308594
"H39702-04-01","P39702-004",,,,4,1,3,12,,2,10,6,1,2004,5,1,,,1330.84216308594
"H39703-04-01","P39703-001",,,39703,1,1,1,12,,1,58,25,12,1955,1,1,,,1330.84216308594
"H39703-04-01","P39703-002",,,,2,2,2,12,,1,58,10,12,1955,1,1,,,1330.84216308594
"H39703-04-01","P39703-003",,,,3,1,3,3,15,4,20,16,6,1993,5,1,,,1330.84216308594
"H39703-04-01","P39703-004",,,,4,1,3,12,,1,27,11,5,1986,5,1,,,1330.84216308594
"H39704-04-01","P39704-001",,,39704,1,1,1,12,,1,72,13,3,1941,1,1,,,1330.84216308594
"H39704-04-01","P39704-002",,,,2,2,2,12,,1,55,4,8,1958,1,1,,,1330.84216308594
"H39705-04-01","P39705-001",,,39705,1,1,1,12,,1,27,99,99,1986,1,1,,,1330.84216308594
"H39705-04-01","P39705-002",,,,2,2,2,12,,1,25,99,99,1988,1,1,,,1330.84216308594
"H39705-04-01","P39705-003",,,,3,1,3,12,,1,4,1,5,2009,,1,,,1330.84216308594
"H39705-04-01","P39705-004",,,,4,1,3,12,,1,2,25,12,2011,,1,,,1330.84216308594
"H39706-04-01","P39706-001",,,39706,1,1,1,12,,1,31,6,5,1983,1,1,,,1330.84216308594
"H39706-04-01","P39706-002",,,,2,2,2,12,,1,23,99,12,1990,1,1,,,1330.84216308594
"H39706-04-01","P39706-003",,,,3,1,3,12,,1,5,26,2,2009,,1,,,1330.84216308594
"H39706-04-01","P39706-004",,,,4,1,3,12,,1,3,27,1,2011,,1,,,1330.84216308594
"H39707-04-01","P39707-001",,,39707,1,2,1,12,,1,34,99,99,1980,1,1,,,1330.84216308594
"H39707-04-01","P39707-002",,,,2,1,3,12,,1,17,12,9,1996,5,1,,,1330.84216308594
"H39707-04-01","P39707-003",,,,3,2,3,12,,2,15,14,9,1998,5,1,,,1330.84216308594
"H39707-04-01","P39707-004",,,,4,2,3,12,,1,8,18,7,2005,,1,,,1330.84216308594
"H39707-04-01","P39707-005",,,,5,2,3,12,,1,3,15,1,2011,,1,,,1330.84216308594
"H39707-04-01","P39707-006",,,,6,1,3,5,1,1,0,27,2,2014,,1,,,1330.84216308594
"H39708-04-01","P39708-001",,,39708,1,1,1,12,,1,90,99,99,1924,1,1,,,1330.84216308594
"H39708-04-01","P39708-002",,,,2,2,2,12,,1,76,99,99,1938,1,1,,,1330.84216308594
"H39709-04-01","P39709-001",,,39709,1,1,1,12,,1,32,1,1,1982,1,1,,,1330.84216308594
